item_id,shop_id,comment,rate_star,label
15788053880,76448301,"Giao hàng nhanh , shop phục_vụ tốt , tai nghe êm dùng liên_tục được tầm 5,6 tiếng , cảm_ứng ko nhạy lắm mà tại nghe có cái miếng đen đen rớt ra mà đổi hàng lại thì mất phí ship nên lười đổi ạ :",1,1
15788053880,76448301,Chất_lượng sản_phẩm : không tốt .,1,1
15788053880,76448301,Chất_lượng sản_phẩm :,1,1
21992301914,76448301,Hàng giả,1,1
21992301914,76448301,Tính_năng nổi_bật : ko có .,1,1
21992301914,76448301,Chất_lượng sản_phẩm : k hoạt_động .,1,1
21992301914,76448301,1 bên tai rất chập_chờn .,1,1
21992301914,76448301,"Chất_lượng sản_phẩm : tiền_nào_của_nấy , tai nghe chỉ là hàng fake",1,1
21992301914,76448301,Hàng fake hàng giả hàng kém chất_lượng kết_nối không ổn_định trải_nghiệm sử_dụng khá kém,1,1
21992301914,76448301,"Tai nghe của shop nghe ổn so với giá tiền , nhưng dùng được khoảng tuần hơn tuần là hỏng 1 bên tai , shop k có chế_độ bảo_hành , vì_vậy cần cân_nhắc khi mua .",1,1
21992301914,76448301,Chất_lượng sản_phẩm : không tốt .,1,1
15788053880,76448301,"Chất_lượng sản_phẩm : lúc đầu nghe được giờ bên to bên nhỏ , bluetooth có nhận lúc tự out nchung chán",1,1
23154791126,76448301,Đúng với mô_tả : ok .,1,1
22277599200,76448301,Để ảnh một đằng sản_phẩm một nẻo : lần đầu gặp được shop dễ_thương như vầy : .,1,1
19783359107,76448301,5000mah mà sạc dth từ 10 lên 25 là hết,1,1
22277599200,76448301,"Đặt một đằng giao một kiểu , hàng có dấu_hiệu bị bóc sẵn , ko có giấy bảo_hành .",1,1
15788053880,76448301,Sản_phẩm tệ .,1,1
10599865081,76448301,"Tai nghe bị to quá , đeo lâu đau tai , âm_thanh nghe rát tai , bật nhỏ hết cỡ nghe mới đỡ .",1,1
10599865081,76448301,Chất_lượng sản_phẩm :,1,1
22437317005,76448301,Chất_lượng sản_phẩm : Tệ .,1,1
22437317005,76448301,"Không đáng_giá 300k , chỉ như con i12 độ vỏ chán cầm nhẹ_tênh .",1,1
22437317005,76448301,"Mới dùng đc 1 ngày hư một bên tai , lâu_lâu tự_động ngắt kết_nối .",1,1
22437317005,76448301,"Chất_lượng sản_phẩm : không tuân_thủ các quy_tắc trả lại hàng_hoá , hàng_hoá không đáp_ứng các đặc_điểm đã khai_báo trên trang_web .",1,1
22437317005,76448301,Hàng fake nhưng dùng ảnh và clip hàng chính hãng để lừa người tiêu_dùng,1,1
22671917209,76448301,"Mình mua loa nhưng khi hàng về đến tay thì sạc bị méo ko dùng đc , nhắn cho shop thì ko giải_quyết khiếu_nại khách_hàng .",1,1
22437317005,76448301,Hàng fake .,1,1
20280650412,76448301,"Hàng Trung_Quốc , loại dởm , cắm k báo sạc nhanh .",1,1
20280650412,76448301,Hình màu đen nhưng giao lại màu trắng .,1,1
18846387833,76448301,"Shop ghi mô_tả k rõ , IP mà chân lại là type C , m rõ_ràng k chọn type C , k đáng bn nhưng nhắn sh đổi mà 2 ngày cũng chả phản_hồi hỗ_trợ",1,1
18846387833,76448301,"Mua sạc 35W giá 199k mà gửi sạc 20W 139k nhắn_tin shop không trả_lời , làm_ăn thật_sự thiếu trách_nhiệm : yêu_cầu Admin shopeee vào xử_lý đơn hàng giúp tôi",1,1
17591203398,76448301,"mic bị rè , liên_hệ shop mãi không giải_quyết",1,1
19783359107,76448301,Kh len mua lua dao,1,1
17591203398,76448301,Sản_phẩm lỗi .,1,1
16534113980,76448301,Xấu đồ dởm ko chống nước không đúng hãng,1,1
15788053880,76448301,nhạc nghe quá bé . ko to như quảng cáoo,1,1
19783359107,76448301,"Tệ , sạc chưa đầy điện_thoại mà đã hết pin , nhắn_tin shop thì không trả_lời",1,1
22671917209,76448301,Chất_lượng sản_phẩm : tạm đc .,1,1
22671917209,76448301,Qua tồi.loa k nghe dc j luon.mo ra thi loa méo.tóm lai k nen cai j het .,1,1
12899181993,76448301,Sạc đầy dùng được đc 15 20 phần_trăm máy hết pin,1,1
22671917209,76448301,Đèn báo pin sạc cứ đỏ mãi dù sạc qua đêm .,1,1
22671917209,76448301,Khi nhận hàng ko giống với sản_phẩm rao bán .,1,1
19783359107,76448301,Tôi sạc cho pin sạc mà sạc cả đêm ko lên quá đc 1 vạch .,1,1
22671917209,76448301,"Mình mua nhưng khi nhận hàng máy lỗi k thể kết_nối bluetooth vs bất_kì máy điện_thoại nào , , , phản_ánh lên shop thì cũng chỉ nhận được câu cắm sạc đầy pin sạc full cũng k thể kết_nối MÌNH CÓ NT XIN HỖ_TRỢ ĐỒI SP MỚI NHƯNG BÊN SHOP KHÔNG HỀ PHẢN_HỒI LẠI VDE Ý .",1,1
22671917209,76448301,Dây sạc gửi bị móp méo không sạc được .,1,1
22671917209,76448301,Shop lừa_đảo .,1,1
22671917209,76448301,Chất_lượng sản_phẩm : giao haàng bị vỡ hộp thì méo_mó .,1,1
22671917209,76448301,Về dÙng hết pin sạc thì lại hỏng chân sạc,1,1
19783359107,76448301,Sạc ip đúng 1 lần còn chuâ full pin đã hết pin sạc dp : sạc mãi kh lên được bn pin,1,1
22671917209,76448301,"Sản_phẩm quá tệ , đúng là sp rẻ_tiền",1,1
22671917209,76448301,Cũng ổn nhưng_mà bin hơi nhanh hết ạ,1,1
22671917209,76448301,"Đặt M3 , giao M 1 .",1,1
22554314017,76448301,Ủa sản_phẩm ko có cap sạc theo ạ,2,1
20174329469,76448301,Trên mô_tả sản phầm chiều dài là 24.5 110cm thực_tế giao hàng chỉ có 19.5 82.5 cm .,2,1
22437317005,76448301,Chất_lượng sản_phẩm : tai nghe k đc cách_âm tốt người kế bên vẫn nghe đc .,2,1
17882010839,76448301,Giao hàng nhanh .,2,1
13499733107,76448301,1 . Order black come white color . 2 .,2,1
16095114649,76448301,Mọi thứ có_vẻ ok .,2,1
22554314017,76448301,Chất_lượng sản_phẩm : tệ .,2,1
22437317005,76448301,"Tự sạc rất kém , chập_chờn lúc được lúc k .",2,1
18242529127,76448301,Shop gửi nhầm hàng quá thất_vọng mong shop chú_ý hơn về phân_loại hàng,2,1
21892301958,76448301,Chất_lượng sản_phẩm : te .,2,1
21892301958,76448301,"Lúc mới về thì lỗi 1 bên kết_nối vào đt 1 bên kết_nối vào laptop , hỏi shop thì shop rep cho có , bảo là reset rồi gửi video reset airpod trong khi mình mua cái này làm gì có nút reset",2,1
21248960024,76448301,"Giao nhanh , đóng_gói kĩ chắc_chắn nhưng vận_chuyển vẫn bị móp vỏ bọc",3,0
20174329469,76448301,Chất_lượng sản_phẩm : tạm được .,3,0
16569045493,76448301,Chất_lượng sản_phẩm : rè .,3,1
22108938136,76448301,"Sp cuz ok nhưng_mà tai nghe đôi_khi nghe đc 1 bên phải ngắt kn r kn lại mới nghe đc cả 2 , nắpđựng tai nghe hk được chắc_chắn lắm với khi lắc tổng_thể thì nghe tiếng lắc qua_lại",3,1
18242529127,76448301,Tính_năng nổi_bật : âm_thanh rất tốt .,3,0
21989879903,76448301,Chất_lượng sản_phẩm : Cùiiiii .,3,1
20236232187,76448301,Sản_phẩm ở mức_độ tốt nhưng phản_hồi thì không nhận đc trả_lời,3,0
15788053880,76448301,Chất_lượng sản_phẩm : giá rẻ nên khi giao hàng về sẽ ko có seal nhà nhưng nghe cx ổn mới mua chưa dùng đc lâu nhưng .,3,0
22108938136,76448301,Chất_lượng sản_phẩm : bthg .,3,0
23171914090,76448301,Loa đẹp nhưg giao sai màu nhắn_tin shop k tl,3,0
18846387833,76448301,Chất_lượng sản_phẩm : ok .,3,0
20093106503,76448301,Chất_lượng sản_phẩm : tạm ổn ..,3,0
23171914090,76448301,"Chất_lượng sản_phẩm : Âm_thanh ok , bass mạnh , không rè .",3,0
22077966811,76448301,"Nhỏ gọn , nhìn ngoại_hình oke nhưng vấn_đề là hết cảm_ứng ko nhạy , rất nhanh hết pin sạc lâu .",3,0
22671917209,76448301,Tính_năng nổi_bật : hình_thức loa đẹp .,4,0
22077966811,76448301,Chất_lượng sản_phẩm : tốt .,4,0
15597751010,76448301,Đúng với mô_tả : oke .,4,0
22537203132,76448301,Chất_lượng sản_phẩm : k nghe đc một bên .,4,0
22537203132,76448301,"Nhìn cũng xinh , chưa sử_dụng nên chưa bjk sao , tạm_thời sánh giá 4 sao cho mẫu sản_phẩm",4,0
17882010839,76448301,Thỉnh_thoảng cứ bị mất tiếng 1 bên .,4,0
20100542623,76448301,Chất_lượng sản_phẩm : mẫu_mã đẹp .,4,0
17882010839,76448301,shop giao sai màu rui đặt trắng giao hồng nma vẫn xinh nên là bỏ_qua,4,0
22872543508,76448301,Đúng với mô_tả : hơi buồn shop vì dịch_vụ vs cái rep trễ quá thôi chứ còn lại cx ok,4,0
22537203132,76448301,Chất_lượng sản_phẩm : ổn .,4,0
21807535160,76448301,Tính_năng nổi_bật : am thanh nghe chan bo me .,4,0
18242529127,76448301,Chất_lượng sản_phẩm : M 19 ổn nhưng không nghe hay bằng M10 Rất_Dễ rớt khỏi tai còn lại thì ổn pin cũng khá trâu .,4,0
22671917209,76448301,Tính_năng nổi_bật : ok .,4,0
20236232187,76448301,Chất_lượng sản_phẩm : ổn ổn .,4,0
15597751010,76448301,Chất_lượng sản_phẩm : được .,4,0
22671917209,76448301,Tính_năng nổi_bật : tảm ổn .,4,0
18382735233,76448301,4 vì chất_lượng dịch_vụ sau bán hàng quá kém,4,0
20236232187,76448301,Màu_sắc như hình .,4,0
17882010839,76448301,Hàng dùng khá ổn nhưng kết_nối hay bị thoát ra dù s thì hàng giá rẻ ko kỳ_vọng nhiều thế cũng tốt r,4,0
20236232187,76448301,Đúng với mô_tả : hơi đúng .,4,0
21892301958,76448301,Tính_năng nổi_bật : ko dc nhu ki vong lam .,4,0
20236232187,76448301,Chất_lượng sản_phẩm : Ok .,4,0
13499733107,76448301,Tốt ..,4,0
15597751010,76448301,Hàng đúng mới mô_tả chất_lượng thì chưa dùng chưa biết Gói hàng cẩn_thận giao hàng nhanh bỏ đi Tóm_lại là chưa dùng nhưng_mà thấy cũng ok,4,0
17223186254,76448301,Chất_lượng sản_phẩm : đẹp .,4,0
22077966900,76448301,Đã nhận được hàng rồi nhé mà mở to bị rè nên cho 4 sao thôi nghe cũng ổn,4,0
22881480182,76448301,Sản_phẩm âm_thanh nge khá ổn .,4,0
17223186254,76448301,Tính_năng nổi_bật : loa .,4,0
16534113980,76448301,"Loa giao hàng nhanh , giá khá mềm , lúc đầu mh bật hơi bị rè , như kiểu nhiễu sóng , sau mấy lần thì giờ oke",4,0
20280650412,76448301,Đúng với mô_tả : giống với mô_tả .,4,0
17623197173,76448301,Chất_lượng sản_phẩm : mới mua nên chưa biết chất_lượng như_thế_nào .,4,0
19483364094,76448301,Đúng với mô_tả : đúng với mô_tả .,4,0
18242529127,76448301,Chất_lượng sản_phẩm : khá ổn số với tầm giá .,4,0
22019023312,76448301,Tính_năng nổi_bật : kết_nối nhanh .,4,0
15898149631,76448301,Sạc dự_phòng kiểu_dáng đẹp .,4,0
16095114649,76448301,"Hàng ổn , chất_lượng âm_thanh cũng ổn với tầm giá , test một lượng cũng khá đầy_đủ chức_năng mỗi_tội cái sạc không dây có_vẻ bị lệch , để đt ra mép mới sạc được nhưng hơi chậm , vẫn chấp_nhận được .",4,0
21492302229,76448301,Vỏ thì đẹp đến phần âm_thanh thì thua xa những mẫu giá rẻ khác.nghe hơi đau tai.âm trầm thì cực tệ dù sa đc cái mã kéo_lại . 1 mẫu thì có báo lưu_lượng pin . 1 mẫu thì k có.thông tin sản_phẩm hơi lệch_lạc,4,0
22437317005,76448301,Chất_lượng sản_phẩm : tạm được .,4,0
23947047067,76448301,Giao hàng nhanh_chóng .,4,0
18883369055,76448301,Tính_năng nổi_bật : ko .,5,0
18883369055,76448301,"Đồ đẹp lắm nè , nên mua nhé moi người , lan đau tiền mua ma rất ung i",5,0
18883369055,76448301,"Mua trúng đợt shop ưu_đãi giảm_giá , sp chất_lượng đã vậy còn được giảm_giá nữa chứ , thích quá thích",5,0
18883369055,76448301,Hình_ảnh chỉ mang tính_chất nhận xu_hướng nội_dung của em ko bt nữa đâu em ạ em đi,5,0
22272537351,76448301,Đúng với mô_tả : Dung mo ta .,5,0
22872543508,76448301,"Khá ổn dùng đc mà cx rẻ , shop đóng_gói chắc_chắn , bọc kín và khá là kĩ hàng nhà bóc hơi n nilon đấy .",5,0
19892939167,76448301,"đúng hinh quang cao 100 , chất_lượng âm_thanh tốt , nghe siêu to , mở max volum cũng k bị rè như 1 số dòng khác , tốc_độ kết_nối bluetooth nhanh , ổn_định , pin xài đc lâu , .",5,0
19892939167,76448301,"loa hay , shop giao hàng nhanh , đóng_gói cẩn_thận",5,0
19892939167,76448301,"Mình mua loa cho bố , ở nhà hai ông_bà cho đỡ buồn.Phòng khách rộng nên mình lấy loại này thấy vừa.Bố mình khen loa tốt dễ sử_dụng .",5,0
19892939167,76448301,"Nghe nhạc cực đã , loa nghe rất êm .",5,0
19892939167,76448301,Đóng_gói cẩn_thận kĩ_càng,5,0
19892939167,76448301,"Về cơ_bản Loa tốt , shop nói đúng về sản_phẩm bán .",5,0
21807535160,76448301,Chất_lượng sản_phẩm : loa nghe rõ .,5,0
19892939167,76448301,Hàng chuẩn như hình Mình dùng thì rất ok Pin khá lâu Đáng để mua .,5,0
21807535160,76448301,Chất_lượng sản_phẩm : oK .,5,0
19892939167,76448301,"Loa đẹp trong tầm giá tiền ae ơi , mới hốt 1c về nghe thấy khá OK .",5,0
19892939167,76448301,Được hôm săn sale săn được loa giá mềm về nghe ok lắm .,5,0
19892939167,76448301,"Mình rất hài_lòng , sản_phẩm giao nhanh , đóng_gói cẩn_thận , chất_lượng kết_nối và âm_thanh tốt .",5,0
19892939167,76448301,"Loa đẹp chắc_chắn , hát rất ok",5,0
19892939167,76448301,"Loa nghe to , không rè , có đèn led Sản_phẩm mình khá ưng .",5,0
19892939167,76448301,Cái loa đúng kiểu đáng đồng_tiền_bát_gạo .,5,0
21807535160,76448301,Loa xịn lắm k ngờ lại oklanthe .,5,0
22872543508,76448301,"Dùng thích , theo_dõi shop và mua thêm nhiều mẫu_mã nữa",5,0
19892939167,76448301,Vậy nên mình đã có tâm sắp_xếp thời_gian chạy xe tới người_thân test loa hộvì hát dở _ _ để giúp loa của shop được m.n tin_tưởng hơn _ loa to.nghe trầm ấm . không ồn_ào _ nghe dễ_chịu _ đỡ lo người xung_quanh cảm_thấy ồn quá mức,5,0
19892939167,76448301,"Quá tuyệt_vời , chất_lượng âm_thanh tuyệt_vời .",5,0
21807535160,76448301,"Giao hàng nhanh , đóng_gói nhỏ gọn , sản_phẩm đúng như quảng_cáo , giống hình , rẻ hơn so với giá bên ngoài , như_vậy ok quá rồi sẽ ủng_hộ shop tiếp , đánh_giá shop 5 sao",5,0
22872543508,76448301,Chất_lượng sản_phẩm : sản_phẩm đẹp .,5,0
19483364094,76448301,"màu này nhìn cute mà shop thân_thiện tư_vấn nhiệt_tình lắm , pin sạc trâu mà vào nhanh nữa quá hợp_lí so bới giá tiền",5,0
21807535160,76448301,Chất_lượng sản_phẩm : CHất_lượng .,5,0
22571917383,76448301,loa nghe ok lam,5,0
14993984250,76448301,"Đóng_gói sản_phẩm chắc_chắn , thời_gian giao hàng nhanh , rất đáng tiền .",5,0
22571917383,76448301,Hàng đúng như mô_tả .,5,0
22571917383,76448301,loa led dep lam,5,0
19483364094,76448301,"Cách bật camera trên laptop tưởng_chừng như được thực_hiện đơn_giản chỉ sau vài thao_tác , tuy_nhiên không phải người dùng nào cũng có_thể bật được tính_năng này .",5,0
14993984250,76448301,Shop giao hàng nhanh lắm .,5,0
14993984250,76448301,"Cực mê luônnnn ok mà giá còn rẻ Mn nên mua , ship cũng nhanh nữaaaa",5,0
19483364094,76448301,"Shop chuẩn_bị hàng siêu nhanh mà đồ chất_lượng lắm ạ , giá hạt rẻ mà pin sài được khá lâu sẽ quay lại ủng_hộ shop thêm ạ",5,0
19483364094,76448301,"Sạc dùng tốt nhé , dung_lượng nhiều lắm , sạc vào điện nhanh , shop tư_vấn cho mình nhiệt_tình lắm , đóng_gói cũng cẩn_thận luôn , sạc lại còn rẻ nữa , rất đáng tiền",5,0
19483364094,76448301,"Hàng giao đúng chất lươngk ạ , sạc nhanh lâu hết mag shop phục_vụ rất chu_đáo và nhiệt tinhf đomgs gói cẩn_thận",5,0
14993984250,76448301,Các b yên_tâm mua hàng nhé .,5,0
19483364094,76448301,"màu xinh lắm ạ xinh hơn trong ảnh luôn ạ , shop phục_vụ rất chu_đáo và nhiệt_tình , shop đóng_gói cẩn_thận ạ , shipper vui_tính nhiệt_tình ạ",5,0
19483364094,76448301,"Sạc chất_lượng gọn_nhẹ , sạc được 2 lần ip6splus và 1 lần ip6 ạ oki nha",5,0
19483364094,76448301,"hông ngờ với giá này mà mua đc con sạc ngon v , màu hồng xinh xỉu , sạc vào nhanh mà dùng được lâu lắm , mình đi học thêm sạc hơn 2 tuếng mà_còn chưa chết nữa",5,0
19483364094,76448301,"Lần đầu mua sạc mà ưng thế_này , shop đóng_gói cẩn_thận lắm , tư_vấn cho mình cũng nhiệt_tình luôn , mua sale mà được chiếc sạc ưng lắm , pin siêu trâu luôn , sạc đầy máy vẫn còn 13 lượng pin nữa , rất đáng tiền",5,0
19483364094,76448301,"Giao hàng nhanh , đóng_gói sản_phẩm cẩn_thận ships thân_thiện , nhiệt_tình .",5,0
19483364094,76448301,"Màu hồng nhìn cư tê chưa kìa , mang đi tiênn lợi , sạc nhanh đầy pin mà dùng thì ít hao pin lắm ạ , shop đóng_gói cẩn_thận , chỉnh chu , giá_cả thì bằng các shop khác , mua trên live của shop còn rẻ lắm",5,0
19483364094,76448301,Đúng với mô_tả : ok .,5,0
19483364094,76448301,"mình mua lần này là lần thứ 3 rồi , mua về mà mẹ kêu mua cho mẹ nữa là mn hiểu r đó . màu xinh mà bền lắm sạc vào nhanh nữa rcm mọi người mua nha",5,0
14993984250,76448301,"gưi hàng lâu , loa đẹp , chất_lượng nghe tốt , đóng_gói cần thận",5,0
14993984250,76448301,Sản_phẩm ok như hình ưng_ý và ship rất nhanh nói_chung hài_lòng sau sẽ mua thêm ủng_hộ shop,5,0
14993984250,76448301,"mua nhiều shop rồi nhưng_mà lần đầu_tiên thấy giá_cả phải_chăng mà chất_lượng ok vậy , 5 sao nhé",5,0
22571917383,76448301,Nhận hàng vô_cùng ưng_ý . vừa nhỏ xinh vừa nhẹ gọn,5,0
21807535160,76448301,Chất_lượng sản_phẩm : tốt .,5,0
21807535160,76448301,"Loa màu xinh xỉu á , nhạc nghe chuẩn và to .",5,0
21807535160,76448301,Chất_lượng sản_phẩm : tốt .,5,0
21807535160,76448301,Chất_lượng sản_phẩm : tot .,5,0
22872543508,76448301,Mới dùng k biết bên k giao hàng nhanh đóng_gói cẩn_thận sẽ ung hộ lân sau 111111,5,0
19483364094,76448301,Đúng mã màu đẹp nhưng sạc lâu lên quá kb sao luôn để dùng 1 tg mới biết đc,5,0
22872543508,76448301,Sạc rất đẹp và ưng nhà_hàng tốt mọi người lên mua nha .,5,0
22872543508,76448301,"Hàng giao nhanh , sạc cũng nhanh chỉ là không biết có bền hay không .",5,0
22872543508,76448301,Ncl ổn so vs giá tiền giao nhanh ko hỏng_hóc gì .,5,0
21807535160,76448301,Hàng được đóng_gói khá cẩn_thận .,5,0
22872543508,76448301,"Hàng chất_lượng tốt , giống mô_tả ; chưa xác_định độ bền , giao hàng nhanh , đáng mua ; hình_ảnh chỉ mang tính_chất nhận xu",5,0
14993984250,76448301,Không uổng công chờ_đợi .,5,0
22571917383,76448301,loa nghe hay lam . giao hang nhanh . ship than thien,5,0
14993984250,76448301,"hàng giao tuy hơi lâu nhưng khi nhận được rồi thì phải nói là rất ưng.tặng cho shop năm sao ,",5,0
14993984250,76448301,Nhận hàng bóc hàng ra và cảm_thấy rất ưng_ý và nhìn thấy rất chắc_chắn có cơ_hội sẽ ủng_hộ shop tiếp_tục .,5,0
14993984250,76448301,Chất_lượng sản_phẩm : tuyệt_vời .,5,0
14993984250,76448301,"Dịch_vụ tốt , tư_vấn nhiệt_tình , sản_phẩm chất_lượng khoong có gì phải chê",5,0
22571917383,76448301,trai nhiem tot voi shop . shiper than thien,5,0
14993984250,76448301,"Chất_lượng sản_phẩm tốt , đóng_gói cẩn_thận , thời_gian giao hàng nhanh .",5,0
14993984250,76448301,Hàng ok lắm nè .,5,0
22872543508,76448301,"Mới dùng nên chưa biết có ổn k , loại này là đầu kết_nối phải đi với đúng củ chứ kph cổng phổ_thông , mn đọc kỹ tránh nhầm_lẫn như mik",5,0
18883369055,76448301,"Sản_phẩm tốt , ổn_áp trong tầm giá_như vậy , mình đã mua ở rất nhiều nơi rồi mà không nơi nào làm mình hài_lòng như nơi này cả Mọi người nên mua nha",5,0
22537203132,76448301,Chất_lượng sản_phẩm : cũm được .,5,0
18883369055,76448301,"Loa tốt , pin cũng khá lâu , đi đâu cũng xách theo rất tiện_lợi .",5,0
22019023312,76448301,Hàng giao nhanh đóng_gói nhanh nghe cũng ok á nhưng không biết sử_dụng có được lâu không thui,5,0
22019023312,76448301,Tính_năng nổi_bật : kết_nối cx nhanh .,5,0
22019023312,76448301,"Shop đóng_gói cẩn_thận , tai nghe đẹp nghe ổn .",5,0
22019023312,76448301,Chất_lượng sản_phẩm : chưa dùng nhiều nên chưa biết chất_lượng ổn không nhưng ship có 1 ngày mà sp nhận thế_này thì cx okee nha .,5,0
22019023312,76448301,Chất_lượng sản_phẩm : khá tốt .,5,0
22019023312,76448301,Chất_lượng sản_phẩm : hiện_tại thấy khá tốt .,5,0
22019023312,76448301,"Ban_đầu kết_nối quá lâu ... nhưng mình đem đi sạc , sạc xong thì kết_nối ok hơn ... nghe ổn ... nói_chung nên mua",5,0
22019023312,76448301,Chất_lượng sản_phẩm : Tạm .,5,0
22019023312,76448301,Tai nghe ok .,5,0
22019023312,76448301,Chất_lượng sản_phẩm : ok .,5,0
22019023312,76448301,Tính_năng nổi_bật : nghe .,5,0
16095114649,76448301,Chất_lượng sản_phẩm : tạm .,5,0
16095114649,76448301,Xỉu .,5,0
16095114649,76448301,Tính_năng nổi_bật : đèn rất sáng rất ok đẹp .,5,0
16095114649,76448301,Chất_lượng sản_phẩm : chất_lượng ổn nha mọi người .,5,0
16095114649,76448301,Chất_lượng sản_phẩm : Tốt .,5,0
16095114649,76448301,Loa hơi nhỏ nhưng so với giá là quá ổn .,5,0
16095114649,76448301,"Giao hàng nhanh , loa màu trắng đẹp , chất_lượng sản_phẩm tốt , đúng với mô_tả .",5,0
16095114649,76448301,Tính_năng nổi_bật : nghe nhac .,5,0
21807535160,76448301,sản_phẩm shop gửi đẹp đúng size đùng mẫu mình lên đơn ưng_ý cho shop 5 Sao ủng_hộ ... lần sau có nhu_cầu mình lại ghé shop nha,5,0
16095114649,76448301,loa led rgb dep shop giao nhanh,5,0
20174329469,76448301,Hàng ngon đấy các bác ạ .,5,0
16095114649,76448301,Tôi rất thích sản_phẩm này tôi mong lần sau tôi mua hàng sẽ tốt_giống như này .,5,0
20174329469,76448301,"Giao đúng sản_phẩm , chưa biết chất_lượng thế_nào , hy_vọng xài bền .",5,0
22019023312,76448301,Tính_năng nổi_bật : tot .,5,0
17591203398,76448301,Hàng giao nhanh phục_vụ tốt chất_lượng sản_phẩm thì dùng một thời_gian mới biết được nhưng nhìn_chung bên ngoài hàng đẹp như hình và miêu_tả của shop.hơn mong_đợi chứ ko như các shop ảo trá_hình mua xong về làm rác vứt vô sọt.nói chung là cho 1200 like cho shop và sẽ tiếp_tục ủng_hộ cho shop nhiều,5,0
17396054980,76448301,Ok hơn mình nghĩ đánh_giá 5 sao là chắc nghe shop phù_hợp giá tiền,5,0
17396054980,76448301,"Loa đẹp trong tầm giá tiền ae ơi , mới hốt 1c về nghe thấy khá OK .",5,0
17396054980,76448301,"Mình rất hài_lòng , sản_phẩm giao nhanh , đóng_gói cẩn_thận , chất_lượng kết_nối và âm_thanh tốt .",5,0
17396054980,76448301,"vừa nhận hàng đây , unboox liền cho nóng . ngoại_hình đẹp giống hình , nhỏ gọn nhưng âm_thanh to , các chức_năng như mô_tả , Shop đóng_gói kỹ , giao nhanh , sẽ ủng_hộ thêm",5,0
17396054980,76448301,Được hôm săn sale săn được loa giá mềm về nghe ok lắm .,5,0
17396054980,76448301,"Về cơ_bản Loa tốt , shop nói đúng về sản_phẩm bán .",5,0
17396054980,76448301,Vậy nên mình đã có tâm sắp_xếp thời_gian chạy xe tới người_thân test loa hộvì hát dở _ _ để giúp loa của shop được m.n tin_tưởng hơn _ loa to.nghe trầm ấm . không ồn_ào _ nghe dễ_chịu _ đỡ lo người xung_quanh cảm_thấy ồn quá mức,5,0
17396054980,76448301,Hàng chuẩn như hình Mình dùng thì rất ok Pin khá lâu Đáng để mua .,5,0
17591203398,76448301,mẫu_mã đẹp . giao hàng nhanh . shipper khá dễ_thương . mài sắc cực_kỳ ưng_ý . gói hàng cẩn_thận . chất_lượng chưa thử nên chưa biết,5,0
17591203398,76448301,"Nghe nhạc hay , bass dày .",5,0
22019023312,76448301,Tiền_nào_của_nấy thoi ạ sài ok lắm shop nhiệt_tình thân_thiện,5,0
17591203398,76448301,Chất_lượng sản_phẩm : ổn .,5,0
17591203398,76448301,"Sản_phẩm đóng_gói cẩn_thận , mẫu_mã đẹp đúng như hình , chất_lượng thì chưa test",5,0
17591203398,76448301,Sản_phẩm đẹp .,5,0
17591203398,76448301,"giao nhanh và chuẩn hàng , dùng oke , có một đôi mút kích_cỡ to hơn để thay_đổi và có hdsd đầy_đủ",5,0
17591203398,76448301,"Cảm_giác như bóc siu hàng chính hãng , trải_nghiệm ban_đầu khá ok , cảm_ứng nhạy , kết_nối nhanh , máy cầm_chắc chắn",5,0
17591203398,76448301,"Loa xinh , nhỏ_nhắn , xinh_xắn ...",5,0
17591203398,76448301,Tính_năng nổi_bật : giải_trí .,5,0
17591203398,76448301,Sản_phẩm ok như hình ưng_ý và ship rất nhanh nói_chung hài_lòng sau sẽ mua thêm ủng_hộ shop,5,0
17591203398,76448301,Uây uây .,5,0
17591203398,76448301,"Mình đã nhận dc hàng , gói hàng rất chắc_chắn ... dùng thử âm_thanh rất ok , nó chung rất hhai2 lòng về sản_phẩm ... thank shop",5,0
17591203398,76448301,Chất_lượng sản_phẩm : siêu tốt .,5,0
17591203398,76448301,"Loa đẹp , hồng pastel xinh xỉu , hát ổn nè , micro có chế_độ đổi giọng nữa nha .",5,0
18883369055,76448301,sản_phẩm nguyên seal .,5,0
20174329469,76448301,"ms dùng khá ô_kê , dùng lâu không biết như nào , giao hàng cũng khá nhanh , nói_chung để sử_dụng xem như nào , tốt ủng_hộ shop tiếp",5,0
20174329469,76448301,Đúng với mô_tả : Đúng với mô_tả .,5,0
17882010839,76448301,Mới xài mà thấy rất OK với giá này cảm_ứng xịn thời_gian nghe hơi ít tầm 1tiếng mấy là hết,5,0
17882010839,76448301,"Kết_nối Bluetooth chập_chờn , không nhạy , giá rẻ nên không hi_vọng nhiều",5,0
22376209181,76448301,Mua vs giá 479k giao nhanh đóng hàng đầy_đủ chỉnh giọng được nhiều giọng khác nhau .,5,0
22376209181,76448301,"Sản_phẩm chất_lượng , đóng_gói kĩ_càng , hàng giao siêu siêu nhanh .",5,0
22376209181,76448301,"loa nghe hay , cắt âm rất rõ_ràng , Âm_thanh chuẩn cho shop 5 sao",5,0
22376209181,76448301,"Sản_phẩm đẹp như hình , shop giao hàng nhanh , đóng_gói sản_phẩm đẹp và chắc_chắn",5,0
22376209181,76448301,"Giao hàng nhanh , sản_phẩm y hình , chất_lượng âm_thanh tốt .",5,0
